EvseId,Created,ExternalId,DurationSeconds,VolumeKwh,TariffCode,WholesaleCost
NULL,2017-07-20 20:39:48.3833333,GFX-636361236724355555-ec3af,35282,6.0500,A2,1.8200
NULL,2017-07-20 20:39:55.6566667,GFX-636361261492853358-5893d,37110,11.5900,A2,3.4800
NULL,2017-07-21 18:18:20.7900000,GFX-636362138557679768-81b5c,17645,8.4300,A2,2.5300
NULL,2017-07-21 18:18:24.0266667,GFX-636362163637339911-d7523,32247,5.4100,A2,1.6300
NULL,2017-07-21 19:33:07.8700000,GFX-636362095843176211-0e05f,31843,5.4500,A2,1.6400
NULL,2017-07-21 19:33:15.3700000,GFX-636362166853643392-f17dd,11206,9.7700,A2,2.9400
NULL,2017-07-21 19:33:21.0266667,GFX-636362317657472823-50a78,15471,4.4800,A2,1.3500
NULL,2017-07-24 18:05:40.7533333,GFX-636364727869122317-fb53b,33703,7.1600,A2,2.1500
NULL,2017-07-24 18:05:42.7333333,GFX-636364725078126335-fde0b,17178,6.9300,A2,2.0800
NULL,2017-07-24 19:02:33.6200000,GFX-636364690333327680-1772a,18791,5.5100,A2,1.6600
NULL,2017-07-24 19:02:35.8833333,GFX-636364887261106826-88b2c,19782,2.7700,A2,0.8400
NULL,2017-07-24 19:02:40.0100000,GFX-636364714591918648-696cd,36041,11.6200,A2,3.4900
NULL,2017-07-25 18:15:02.2566667,GFX-636365597442647877-ef624,33641,6.9100,A2,2.0800
NULL,2017-07-25 18:15:06.2733333,GFX-636365560607181931-cb7eb,32898,9.5400,A2,2.8700
NULL,2017-07-25 19:21:59.0000000,GFX-636365558656592538-d4d84,33241,5.2900,A2,1.5900
NULL,2017-07-26 18:16:19.7666667,GFX-636366417812897143-9502b,33221,9.8700,A2,2.9700
NULL,2017-07-26 18:16:24.6566667,GFX-636366461633080234-75bf2,34268,6.8900,A2,2.0700
NULL,2017-07-26 19:27:08.1566667,GFX-636366453360133861-28c1e,37056,37.6600,A2,11.3000
NULL,2017-07-26 19:27:14.7000000,GFX-636366438764437151-163b9,37590,11.6400,A2,3.5000
NULL,2017-07-27 18:02:28.8333333,GFX-636367321545097234-f0ace,6659,2.1300,A2,0.6400
NULL,2017-07-27 18:02:33.3166667,GFX-636367602721647565-86a35,6499,6.2300,A2,1.8700
NULL,2017-07-27 18:02:36.3966667,GFX-636367328948689080-9dc87,30622,5.6200,A2,1.6900
NULL,2017-07-27 18:56:57.0066667,GFX-636367294908923477-23a76,34047,5.1600,A2,1.5500
NULL,2017-07-27 18:57:00.4700000,GFX-636367301011697635-7b9cb,36411,11.4600,A2,3.4400
NULL,2017-07-28 18:05:40.1866667,GFX-636368156870345411-613c4,37450,7.5000,A2,2.2500
NULL,2017-07-28 18:05:41.9266667,GFX-636368206505196975-12eb4,34860,2.8700,A2,0.8700
NULL,2017-07-28 19:04:39.5100000,GFX-636368149702077315-8047e,28206,6.3400,A2,1.9100
NULL,2017-07-28 19:04:46.1800000,GFX-636368190774309873-4405c,15386,5.0400,A2,1.5200
NULL,2017-07-28 19:04:49.7133333,GFX-636368364292541319-7221e,2326,2.3800,A2,0.7200
NULL,2017-07-28 19:04:53.5266667,GFX-636368405964352062-4c3b8,14561,9.9800,A2,3.0000
NULL,2017-07-31 17:57:29.0866667,GFX-636370760047325119-a547f,32848,8.8700,A2,2.6700
NULL,2017-07-31 17:57:30.7866667,GFX-636370782008234625-31bfd,24363,11.4500,A2,3.4400
NULL,2017-07-31 18:47:41.3000000,GFX-636370752703279264-d6c3f,22311,5.1900,A2,1.5600
NULL,2017-07-31 18:47:44.5966667,GFX-636370784857440720-adc73,32797,7.2000,A2,2.1600
NULL,2017-08-01 17:53:28.6700000,GFX-636371624236440678-b5772,30996,25.0500,A2,7.5200
NULL,2017-08-01 17:53:30.1666667,GFX-636371647243367043-d4228,32328,6.9400,A2,2.0900
NULL,2017-08-01 18:41:41.7466667,GFX-636371654739104075-43d5d,33343,9.4300,A2,2.8300
NULL,2017-08-01 18:41:44.7166667,GFX-636371647983883794-caf4b,33004,9.8900,A2,2.9700
NULL,2017-08-02 17:52:17.3633333,GFX-636372484225854953-95a85,22963,23.2400,A2,6.9800
NULL,2017-08-02 17:52:19.4566667,GFX-636372515414926850-8217b,34861,2.3000,A2,0.6900
NULL,2017-08-02 18:38:55.5900000,GFX-636372507314048269-89211,28172,7.5000,A2,2.2500
NULL,2017-08-02 18:39:00.0266667,GFX-636372599745753281-d8770,26458,2.2500,A2,0.6800
NULL,2017-08-02 18:39:04.3266667,GFX-636372526530929865-624a4,3367,3.1300,A2,0.9400
NULL,2017-08-03 17:52:33.2400000,GFX-636373369080797520-591aa,14037,2.2200,A2,0.6700
NULL,2017-08-03 17:52:34.6500000,GFX-636373359484411023-6df72,38322,5.3600,A2,1.6100
NULL,2017-08-03 18:39:26.3766667,GFX-636373347779752497-aa339,26980,7.5200,A2,2.2600
NULL,2017-08-04 06:42:07.1200000,GFX-636373371723610395-e81ef,42522,6.8700,A2,2.0700
NULL,2017-08-04 17:54:01.5633333,GFX-636374217415885537-014b8,28308,7.6100,A2,2.2900
NULL,2017-08-04 17:54:03.1266667,GFX-636374228033552415-40432,35348,6.9300,A2,2.0800
NULL,2017-08-04 18:42:12.3700000,GFX-636374197899468161-93f45,29619,5.4100,A2,1.6300
NULL,2017-08-04 18:42:15.6200000,GFX-636374258970332455-a3a9c,16438,11.4800,A2,3.4500
NULL,2017-08-07 17:53:15.4566667,GFX-636376798719409511-8efa1,33189,7.6500,A2,2.3000
NULL,2017-08-07 17:53:16.9566667,GFX-636376822310211716-30a2b,16573,8.9600,A2,2.7000
NULL,2017-08-07 17:53:18.3633333,GFX-636376995757347338-7fb3a,4869,4.7800,A2,1.4400
NULL,2017-08-07 17:53:21.5666667,GFX-636377046631074604-90686,10596,2.4000,A2,0.7200
NULL,2017-08-08 17:59:31.9933333,GFX-636377689096338522-54978,34337,10.0100,A2,3.0100
NULL,2017-08-08 17:59:33.6633333,GFX-636377684081826418-cc962,35269,5.3000,A2,1.5900
NULL,2017-08-08 18:52:59.9933333,GFX-636377664479006929-389e7,31541,7.1300,A2,2.1400
NULL,2017-08-08 18:53:03.7733333,GFX-636377671459464324-ec5ff,39629,6.3400,A2,1.9100
NULL,2017-08-09 18:33:23.0000000,GFX-636378556812210684-a81a4,32442,7.6600,A2,2.3000
NULL,2017-08-09 18:33:26.6566667,GFX-636378555377332715-d72c8,32228,7.0700,A2,2.1300
NULL,2017-08-09 19:45:09.9233333,GFX-636378528179195753-9c39a,13349,5.4200,A2,1.6300
NULL,2017-08-09 19:45:12.9066667,GFX-636378763641774601-c79dc,16252,11.9200,A2,3.5800
NULL,2017-08-09 19:45:17.8166667,GFX-636378564902865060-b0fa5,36417,7.8300,A2,2.3500
NULL,2017-08-10 17:55:18.9400000,GFX-636379406364241941-de938,32084,7.4700,A2,2.2500
NULL,2017-08-10 17:55:20.6900000,GFX-636379397884760379-049df,27348,7.4300,A2,2.2300
NULL,2017-08-10 18:45:18.8700000,GFX-636379377655639088-7d207,32901,5.4900,A2,1.6500
NULL,2017-08-10 18:45:23.0100000,GFX-636379419962267175-48698,35223,5.3900,A2,1.6200
NULL,2017-08-18 16:17:27.4966667,GFX-636380293962365547-a9dab,22481,2.1200,A2,0.6400
NULL,2017-08-29 02:35:50.4500000,GFX-636395509439931824-e3068,28474,11.5200,A2,3.4600
NULL,2017-08-29 02:35:52.7000000,GFX-636395502174017204-1bcb2,16417,2.5400,A2,0.7700
NULL,2017-08-29 02:35:54.9200000,GFX-636395479851641832-c56a9,17372,8.9500,A2,2.6900
NULL,2017-08-29 02:35:56.9500000,GFX-636395395787874930-69233,35999,3.8000,A2,1.1400
NULL,2017-08-29 02:35:59.2966667,GFX-636395427408574320-3a59f,31115,8.8500,A2,2.6600
NULL,2017-08-29 02:36:01.6866667,GFX-636395456917588527-e4cf9,30977,8.8700,A2,2.6700
NULL,2017-08-29 02:36:04.2333333,GFX-636395251201136585-8e761,28241,6.8900,A2,2.0700
NULL,2017-08-29 02:36:06.6400000,GFX-636395277672623370-3a022,35074,0.1200,A2,0.0400
NULL,2017-08-29 02:36:09.1400000,GFX-636395294690146247-075f2,32402,27.9700,A2,8.4000
NULL,2017-08-29 02:36:12.1300000,GFX-636395326966892344-32166,5069,1.9700,A2,0.6000
NULL,2017-08-29 02:36:14.1733333,GFX-636395329545973794-09123,35018,7.6100,A2,2.2900
NULL,2017-08-29 02:36:16.3600000,GFX-636395362215933900-ba2df,34002,7.1200,A2,2.1400
NULL,2017-08-29 02:36:19.0466667,GFX-636395361110414480-8127d,32479,6.9600,A2,2.0900
NULL,2017-08-29 02:36:21.5466667,GFX-636395329627508973-2965c,39079,7.0400,A2,2.1200
NULL,2017-08-29 02:36:24.5966667,GFX-636395295546642254-31f7a,33197,9.2000,A2,2.7600
NULL,2017-08-29 02:36:30.6100000,GFX-636395252394093713-d672a,26110,5.9500,A2,1.7900
NULL,2017-08-29 02:36:36.0000000,GFX-636380270596930920-b33b2,31943,5.1300,A2,1.5400
NULL,2017-08-29 02:36:44.9100000,GFX-636395457138680685-e5162,16335,3.8500,A2,1.1600
NULL,2017-08-29 02:36:50.2200000,GFX-636395427976298845-6dea1,33033,9.7500,A2,2.9300
NULL,2017-08-29 02:36:55.0633333,GFX-636395394433682194-a1678,35346,7.0300,A2,2.1100
NULL,2017-08-29 02:36:59.9233333,GFX-636395480064608795-bb48c,34964,7.8400,A2,2.3600
NULL,2017-08-29 02:37:06.5466667,GFX-636395470549210619-c504a,9332,7.7300,A2,2.3200
NULL,2017-08-29 02:37:11.5333333,GFX-636395508721507371-b5b3f,27751,7.9300,A2,2.3800
NULL,2017-08-29 04:12:50.0966667,GFX-636395369580404347-a27ca,33528,5.3300,A2,1.6000
NULL,2017-08-29 04:12:52.5666667,GFX-636395338947024517-4484e,33528,5.1600,A2,1.5500
NULL,2017-08-29 04:12:54.7533333,GFX-636395303851593558-29183,32414,5.4600,A2,1.6400
NULL,2017-08-29 04:12:57.3300000,GFX-636380251937112539-3311c,32348,7.4400,A2,2.2400
NULL,2017-08-29 04:12:59.8766667,GFX-636395253889955070-94973,15433,6.6900,A2,2.0100
NULL,2017-08-29 04:13:02.3633333,GFX-636395265551108277-37c65,35687,5.3400,A2,1.6100
NULL,2017-08-29 04:13:06.8633333,GFX-636395479615975926-22e9f,19629,5.2300,A2,1.5700
NULL,2017-08-29 04:13:11.5500000,GFX-636395509759199303-e3ebe,23245,5.2300,A2,1.5700
NULL,2017-08-29 04:13:14.1466667,GFX-636395496785761903-9a4ae,15100,7.4200,A2,2.2300
NULL,2017-08-29 04:13:16.6733333,GFX-636395536057726036-05f73,15905,10.0500,A2,3.0200
NULL,2017-08-29 04:13:19.0666667,GFX-636395396781365213-b584b,33009,7.4100,A2,2.2300
NULL,2017-08-29 04:13:21.8766667,GFX-636395429484697494-da218,32416,7.4000,A2,2.2300
NULL,2017-08-29 04:13:24.3600000,GFX-636395454207892330-bb27f,34350,5.9300,A2,1.7800
NULL,2017-08-29 04:13:27.3000000,GFX-636395452697204824-0f3ea,35144,11.6200,A2,3.4900
NULL,2017-08-29 04:13:29.6433333,GFX-636395442949060361-55cf6,8615,2.1500,A2,0.6500
NULL,2017-08-29 04:13:32.1733333,GFX-636395429098762617-ec018,15124,8.5900,A2,2.5800
NULL,2017-08-29 04:13:34.6966667,GFX-636395396549446864-78315,35229,11.6100,A2,3.4900
NULL,2017-08-29 04:13:37.8300000,GFX-636395529219554890-65d10,35633,11.6000,A2,3.4800
NULL,2017-08-29 04:13:40.3766667,GFX-636395511618591947-023d7,33661,11.5300,A2,3.4600
NULL,2017-08-29 04:13:42.9400000,GFX-636395480687954511-b117e,34071,11.5300,A2,3.4600
NULL,2017-08-29 04:13:45.8466667,GFX-636395267303475390-78c6a,32618,7.5000,A2,2.2500
NULL,2017-08-29 04:13:48.1900000,GFX-636380269699426586-4770f,33949,4.6300,A2,1.3900
NULL,2017-08-29 04:13:50.7366667,GFX-636395303935992976-c02e5,34290,8.8100,A2,2.6500
NULL,2017-08-29 04:13:53.3033333,GFX-636395339941424151-283ba,30373,7.5200,A2,2.2600
NULL,2017-08-29 04:13:56.0333333,GFX-636395367914055885-20ca5,24692,5.4400,A2,1.6400
NULL,2017-08-30 02:16:58.6733333,GFX-636395808009722501-c5b10,31112,22.6300,A2,6.7900
NULL,2017-08-30 02:17:00.9233333,GFX-636395830460649871-778bd,33320,6.9400,A2,2.0900
NULL,2017-08-30 03:22:35.1266667,GFX-636395962943472763-62636,14865,10.4000,A2,3.1200
NULL,2017-08-30 03:22:42.0166667,GFX-636395824978159041-76e8c,29521,8.4000,A2,2.5200
NULL,2017-08-30 15:20:56.1266667,GFX-636396666192361206-30052,26099,5.4600,A2,1.6400
NULL,2017-08-31 02:16:25.6966667,GFX-636396670691170088-57471,31197,22.0700,A2,6.6300
NULL,2017-08-31 02:16:27.3966667,GFX-636396696226967278-9e48c,35981,6.0600,A2,1.8200
NULL,2017-08-31 03:21:12.1266667,GFX-636396678975517356-b01a4,38879,11.5700,A2,3.4800
NULL,2017-09-01 02:16:02.2166667,GFX-636397540110957287-c4079,31625,22.4900,A2,6.7500
NULL,2017-09-01 02:16:04.2466667,GFX-636397877278810217-41f77,5665,5.7700,A2,1.7400
NULL,2017-09-01 02:16:06.0733333,GFX-636397538229466605-71940,40433,8.0800,A2,2.4300
NULL,2017-09-01 03:21:11.2633333,GFX-636397531007053653-8c0c8,34712,5.5200,A2,1.6600
NULL,2017-09-01 03:21:13.3733333,GFX-636397879787515789-0ba0c,3618,3.7200,A2,1.1200
NULL,2017-09-01 03:21:17.6233333,GFX-636397550406849191-da9df,34860,11.5700,A2,3.4800
NULL,2017-09-01 15:26:55.0966667,GFX-636398394385151590-bab18,25693,4.2800,A2,1.2900
NULL,2017-09-02 02:16:21.6100000,GFX-636398435469549538-a00f3,28996,6.5900,A2,1.9800
NULL,2017-09-02 02:16:23.6866667,GFX-636398441707508319-f1ab5,34015,7.0200,A2,2.1100
NULL,2017-09-02 03:20:04.7366667,GFX-636398431178334364-1c86d,34408,11.5600,A2,3.4700
NULL,2017-09-04 14:19:27.4033333,GFX-636401022123000300-ff5de,20406,5.9800,A2,1.8000
NULL,2017-09-05 02:20:18.2866667,GFX-636400987453957837-9538d,31807,6.0600,A2,1.8200
NULL,2017-09-05 02:20:20.2833333,GFX-636401300370942019-074f3,5256,1.7000,A2,0.5100
NULL,2017-09-05 03:28:26.3166667,GFX-636401019338131800-a53da,37904,9.1200,A2,2.7400
NULL,2017-09-05 03:28:30.3933333,GFX-636400999741946352-46294,36589,11.5700,A2,3.4800
NULL,2017-09-06 02:25:46.5200000,GFX-636401846487087257-88935,36323,9.7800,A2,2.9400
NULL,2017-09-06 02:25:48.5800000,GFX-636401850230023883-8e66e,33098,5.5000,A2,1.6500
NULL,2017-09-06 03:38:40.0800000,GFX-636401873052417668-d8035,29441,33.1000,A2,9.9300
NULL,2017-09-07 02:26:43.8266667,GFX-636402715426795219-e9754,33223,6.0700,A2,1.8300
NULL,2017-09-07 02:26:46.4833333,GFX-636402728794810858-1a953,30551,8.8600,A2,2.6600
NULL,2017-09-07 02:26:50.5266667,GFX-636403043541371428-5a9ff,8029,6.6900,A2,2.0100
NULL,2017-09-07 03:41:27.9933333,GFX-636402713902063603-797ab,29851,5.7600,A2,1.7300
NULL,2017-09-07 03:41:30.4633333,GFX-636403025206974710-70af0,10543,9.8300,A2,2.9500
NULL,2017-09-07 03:41:34.9333333,GFX-636402741969714411-f8dac,34465,8.7600,A2,2.6300
NULL,2017-09-07 15:35:37.5600000,GFX-636403580940931095-a6b50,15520,5.8100,A2,1.7500
NULL,2017-09-07 15:35:42.1700000,GFX-636403590582218863-7ad87,11355,10.5800,A2,3.1800
NULL,2017-09-08 02:25:32.1666667,GFX-636403575686684415-98076,33183,6.5100,A2,1.9600
NULL,2017-09-08 02:25:34.0700000,GFX-636403592463131416-e7da9,40128,9.0900,A2,2.7300
NULL,2017-09-08 03:39:18.0800000,GFX-636403791212289958-5e3f7,19925,5.5200,A2,1.6600
NULL,2017-09-08 03:39:21.9700000,GFX-636403795683535629-331b8,23744,9.7500,A2,2.9300
NULL,2017-09-08 14:23:04.0733333,GFX-636404506895461996-5c46b,13902,6.8500,A2,2.0600
NULL,2017-09-09 02:20:40.1800000,GFX-636404444074967120-70ee4,32366,6.0800,A2,1.8300
NULL,2017-09-09 02:20:42.7900000,GFX-636404774506901339-98408,26646,2.7600,A2,0.8300
NULL,2017-09-09 02:20:45.6633333,GFX-636404754122437386-6f5d1,2206,2.0800,A2,0.6300
NULL,2017-09-09 03:27:56.3566667,GFX-636404432812973213-3c6d7,29165,5.4700,A2,1.6500
NULL,2017-09-09 03:27:59.5100000,GFX-636404732385945974-00e3d,10148,5.3100,A2,1.6000
NULL,2017-09-09 03:28:04.5766667,GFX-636404477611897395-5c5b7,30646,11.6100,A2,3.4900
NULL,2017-09-11 14:23:46.9266667,GFX-636407033783219078-b90b2,28282,6.5600,A2,1.9700
NULL,2017-09-11 15:30:09.3000000,GFX-636407029744132510-0a752,23899,5.8200,A2,1.7500
NULL,2017-09-12 02:23:21.0500000,GFX-636406987420670093-975ce,42474,7.5400,A2,2.2700
NULL,2017-09-12 03:34:32.4400000,GFX-636407055628572603-164a3,33804,11.6000,A2,3.4800
NULL,2017-09-13 02:29:07.1266667,GFX-636407893231916230-c18d9,37013,9.5000,A2,2.8500
NULL,2017-09-13 02:29:09.3933333,GFX-636407918038149512-403ef,34962,11.6100,A2,3.4900
NULL,2017-09-13 03:44:26.2266667,GFX-636407896942572835-bc51d,34542,6.0800,A2,1.8300
NULL,2017-09-13 03:44:30.7266667,GFX-636407895745420853-760a8,33876,6.4600,A2,1.9400
NULL,2017-09-14 02:25:50.4533333,GFX-636408758420139677-b2440,33068,6.6000,A2,1.9800
NULL,2017-09-14 02:25:52.2966667,GFX-636408774958401461-12e2b,30925,8.8900,A2,2.6700
NULL,2017-09-14 03:37:11.4466667,GFX-636408786970027471-a8a50,34450,7.3900,A2,2.2200
NULL,2017-09-14 03:37:15.7733333,GFX-636408777312760202-f2317,34664,11.7600,A2,3.5300
NULL,2017-09-15 02:26:40.3600000,GFX-636409634523423775-e453b,32504,25.6100,A2,7.6900
NULL,2017-09-15 03:43:40.7466667,GFX-636409627236491181-65221,33279,7.0800,A2,2.1300
NULL,2017-09-15 03:43:45.0600000,GFX-636409643969001131-c21dd,40200,6.3300,A2,1.9000
NULL,2017-09-16 02:24:59.5666667,GFX-636410490217360260-b0cdd,32393,6.0900,A2,1.8300
NULL,2017-09-16 02:25:01.3300000,GFX-636410519594438153-f5085,29011,8.4000,A2,2.5200
NULL,2017-09-16 03:37:01.0666667,GFX-636410485122066713-c9068,34629,6.2400,A2,1.8800
NULL,2017-09-16 03:37:08.7866667,GFX-636410497724279127-4a9cc,40341,2.8900,A2,0.8700
NULL,2017-09-18 14:27:13.2000000,GFX-636413107793995542-363d4,15956,8.5200,A2,2.5600
NULL,2017-09-19 02:26:48.3933333,GFX-636413285285378601-217e0,14423,2.3800,A2,0.7200
NULL,2017-09-19 02:26:50.2366667,GFX-636413118868126148-158f2,35689,7.6300,A2,2.2900
NULL,2017-09-19 03:39:34.8133333,GFX-636413079334473306-d012e,33526,6.1500,A2,1.8500
NULL,2017-09-19 03:39:39.4533333,GFX-636413099396348567-15be3,35675,11.5600,A2,3.4700
NULL,2017-09-20 02:30:23.6100000,GFX-636413944074198981-d95ed,33704,6.3300,A2,1.9000
NULL,2017-09-20 02:30:28.8300000,GFX-636413961361090480-4cf9a,30674,8.9200,A2,2.6800
NULL,2017-09-20 03:44:05.5166667,GFX-636413976078239150-95375,35491,8.2700,A2,2.4900
NULL,2017-09-20 03:44:11.1400000,GFX-636413961017846866-c0438,38150,11.5800,A2,3.4800
NULL,2017-09-20 15:45:08.1000000,GFX-636414846178689076-9149b,7694,7.2700,A2,2.1900
NULL,2017-09-21 02:28:27.9500000,GFX-636414821398322803-88ac7,30883,8.7800,A2,2.6400
NULL,2017-09-21 02:28:30.4666667,GFX-636414835114490364-0d999,34104,7.5600,A2,2.2700
NULL,2017-09-21 03:39:50.1866667,GFX-636414944496541822-c65c2,19276,9.1000,A2,2.7300
NULL,2017-09-21 03:39:54.4366667,GFX-636414819947424966-83a3c,36684,11.6200,A2,3.4900
NULL,2017-09-22 02:34:29.5833333,GFX-636415672091424755-c059a,33161,6.2900,A2,1.8900
NULL,2017-09-22 02:34:32.4866667,GFX-636415695661262347-432ac,36471,8.6000,A2,2.5800
NULL,2017-09-22 03:53:11.5066667,GFX-636415691716602757-44ea6,35735,42.4400,A2,12.7400
NULL,2017-09-22 03:53:16.1300000,GFX-636415689709836881-430d3,39527,11.6200,A2,3.4900
NULL,2017-09-22 15:43:53.8133333,GFX-636416595683715325-9c644,5822,5.2200,A2,1.5700
NULL,2017-09-23 02:26:15.7033333,GFX-636416573796708025-a94b4,33346,7.0300,A2,2.1100
NULL,2017-09-23 02:26:18.3466667,GFX-636416579423782769-99f74,26545,9.0500,A2,2.7200
NULL,2017-09-23 02:26:20.3900000,GFX-636416869113900233-d76cc,7772,6.7600,A2,2.0300
NULL,2017-09-23 03:38:05.9500000,GFX-636416551912285412-4bdda,36496,11.6800,A2,3.5100
NULL,2017-09-26 02:31:47.7466667,GFX-636419129379261867-0d277,33212,5.7900,A2,1.7400
NULL,2017-09-26 02:31:52.3166667,GFX-636419155373922164-732e6,34738,6.5900,A2,1.9800
NULL,2017-09-26 03:49:53.0033333,GFX-636419148389456302-06cac,30890,9.1400,A2,2.7500
NULL,2017-09-26 03:49:57.7233333,GFX-636419150482845731-4a110,33602,5.0200,A2,1.5100
NULL,2017-09-27 02:27:37.5633333,GFX-636419991907818701-a9893,32968,5.7900,A2,1.7400
NULL,2017-09-27 02:27:39.5466667,GFX-636420009551575263-ce534,32034,9.7100,A2,2.9200
NULL,2017-09-27 03:41:58.1933333,GFX-636420031733961997-32737,35666,4.9000,A2,1.4800
NULL,2017-09-27 03:42:03.1166667,GFX-636420038633815195-ebdad,35619,2.4600,A2,0.7400
NULL,2017-09-28 02:37:46.8733333,GFX-636420858421221615-3fbeb,30699,5.7700,A2,1.7400
NULL,2017-09-28 02:37:49.1366667,GFX-636420873692547608-7abd8,30822,8.8700,A2,2.6700
NULL,2017-09-28 03:59:57.8300000,GFX-636420880938233917-bf319,35083,2.6600,A2,0.8000
NULL,2017-09-28 04:00:04.3666667,GFX-636420874062989163-e009c,33703,5.0900,A2,1.5300
NULL,2017-09-29 02:30:52.9700000,GFX-636421738588792176-c2e56,30686,8.9500,A2,2.6900
NULL,2017-09-29 02:30:56.3566667,GFX-636421754411251436-9e635,32386,8.7800,A2,2.6400
NULL,2017-09-29 03:45:47.0133333,GFX-636421745134961906-47297,36660,8.5000,A2,2.5500
NULL,2017-09-29 03:45:53.6066667,GFX-636421741482242807-9c4df,34828,11.6400,A2,3.5000
NULL,2017-09-30 02:28:38.9900000,GFX-636422584886948552-b7c7b,33062,5.8700,A2,1.7700
NULL,2017-09-30 02:28:41.1300000,GFX-636422920399011107-82ba2,5363,5.2100,A2,1.5700
NULL,2017-09-30 02:28:43.2166667,GFX-636422645467853313-6c804,30285,9.7400,A2,2.9300
NULL,2017-09-30 03:42:54.1233333,GFX-636422651639157154-33602,25262,6.9300,A2,2.0800
NULL,2017-09-30 03:42:57.2633333,GFX-636422623049136815-ebbd9,34675,11.6200,A2,3.4900
NULL,2017-10-03 02:32:39.5466667,GFX-636425177549664677-df61a,33485,6.0800,A2,1.8300
NULL,2017-10-03 02:32:42.0500000,GFX-636425187865358874-096d7,31155,8.8600,A2,2.6600
NULL,2017-10-03 03:51:55.4733333,GFX-636425205387116778-1d58b,37703,5.2200,A2,1.5700
NULL,2017-10-03 03:52:00.2866667,GFX-636425192129522257-6de5b,40555,11.5400,A2,3.4700
NULL,2017-10-04 02:42:31.0333333,GFX-636426038707330517-cc897,32981,6.3900,A2,1.9200
NULL,2017-10-04 02:42:36.4566667,GFX-636426061563725812-f2de2,28181,6.2600,A2,1.8800
NULL,2017-10-04 04:10:13.3400000,GFX-636426058221397140-55b52,38322,34.2600,A2,10.2800
NULL,2017-10-04 04:10:18.3100000,GFX-636426078183031697-2bd5e,31763,9.4800,A2,2.8500
NULL,2017-10-05 02:31:43.3200000,GFX-636426904593255929-c1da6,33209,6.1900,A2,1.8600
NULL,2017-10-05 02:31:45.4800000,GFX-636426924893979224-5443c,31121,8.8500,A2,2.6600
NULL,2017-10-05 03:49:26.9266667,GFX-636426914671062134-faad1,32038,23.9400,A2,7.1900
NULL,2017-10-05 03:49:32.0700000,GFX-636426922250850574-0bca4,32917,11.6100,A2,3.4900
NULL,2017-10-05 14:35:02.3133333,GFX-636427777043690049-5db6f,14273,5.9100,A2,1.7800
NULL,2017-10-05 14:35:04.8933333,GFX-636427948322891564-1caee,10238,5.0000,A2,1.5000
NULL,2017-10-06 02:39:23.1533333,GFX-636427775613419696-9a7a6,32786,6.5500,A2,1.9700
NULL,2017-10-06 02:39:25.3900000,GFX-636428055138788580-9cb18,5719,4.4500,A2,1.3400
NULL,2017-10-06 04:04:09.2533333,GFX-636427780567123775-13035,32413,25.7300,A2,7.7200
NULL,2017-10-06 04:04:13.9866667,GFX-636427781560342493-3f145,34397,7.6600,A2,2.3000
NULL,2017-10-07 02:34:21.6966667,GFX-636428980733483296-c66c8,8039,7.2200,A2,2.1700
NULL,2017-10-07 02:34:24.6800000,GFX-636428633775810245-b5c6a,33189,6.6100,A2,1.9900
NULL,2017-10-07 02:34:27.1333333,GFX-636428641731812579-e088a,31392,8.1000,A2,2.4400
NULL,2017-10-07 03:56:28.7666667,GFX-636428649457231207-643c0,31320,6.1900,A2,1.8600
NULL,2017-10-07 03:56:33.6433333,GFX-636428900944766395-4ff38,15061,9.8700,A2,2.9700
NULL,2017-10-09 14:29:05.6866667,GFX-636431235201385959-0ca45,22303,6.2400,A2,1.8800
NULL,2017-10-10 02:34:48.7066667,GFX-636431224410363109-7fd27,33324,6.5800,A2,1.9800
NULL,2017-10-10 03:51:46.6300000,GFX-636431231379342356-dfb4c,30274,6.1300,A2,1.8400
NULL,2017-10-10 03:51:48.8500000,GFX-636431240899711363-ec5da,33469,11.5800,A2,3.4800
NULL,2017-10-10 15:44:02.3000000,GFX-636432089296353090-a3df7,13670,5.7500,A2,1.7300
NULL,2017-10-11 04:33:35.6533333,GFX-636432090658157961-03902,37608,40.6400,A2,12.2000
NULL,2017-10-11 04:33:42.2166667,GFX-636432101170881179-670b4,27525,9.4500,A2,2.8400
NULL,2017-10-11 07:50:42.0533333,GFX-636432306542914281-22730,13293,6.2800,A2,1.8900
NULL,2017-10-11 07:50:55.0233333,GFX-636432090903335750-139fe,30227,5.6000,A2,1.6800
NULL,2017-10-11 20:52:32.7600000,GFX-636432978452268214-b522a,19369,5.0900,A2,1.5300
